Data supplied by UK-AIR on 19/3/2021
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth Anglesea Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
01-01-2020,21:00,20.290,R,ugm-3 (Ref.eq),3.60174,R,ugm-3,25.60829,R,ugm-3,31.13088,R,ugm-3
01-01-2020,22:00,10.628,R,ugm-3 (Ref.eq),3.90189,R,ugm-3,22.25698,R,ugm-3,28.23978,R,ugm-3
01-01-2020,23:00,10.628,R,ugm-3 (Ref.eq),2.10101,R,ugm-3,18.41006,R,ugm-3,21.63157,R,ugm-3
01-01-2020,24:00,17.392,R,ugm-3 (Ref.eq),4.00193,R,ugm-3,15.85675,R,ugm-3,21.99296,R,ugm-3
02-01-2020,01:00,14.493,R,ugm-3 (Ref.eq),3.16081,R,ugm-3,18.86862,R,ugm-3,23.71512,R,ugm-3
02-01-2020,02:00,10.628,R,ugm-3 (Ref.eq),0.80133,R,ugm-3,14.21371,R,ugm-3,15.44241,R,ugm-3
02-01-2020,03:00,11.594,R,ugm-3 (Ref.eq),0.50083,R,ugm-3,10.50365,R,ugm-3,11.27158,R,ugm-3
02-01-2020,04:00,7.730,R,ugm-3 (Ref.eq),0.53422,R,ugm-3,8.69450,R,ugm-3,9.51362,R,ugm-3
02-01-2020,05:00,7.730,R,ugm-3 (Ref.eq),1.46911,R,ugm-3,14.55136,R,ugm-3,16.80396,R,ugm-3
02-01-2020,06:00,5.797,R,ugm-3 (Ref.eq),4.20699,R,ugm-3,19.14309,R,ugm-3,25.59372,R,ugm-3
02-01-2020,07:00,5.797,R,ugm-3 (Ref.eq),5.77626,R,ugm-3,17.77099,R,ugm-3,26.62781,R,ugm-3
02-01-2020,08:00,5.797,R,ugm-3 (Ref.eq),9.91648,R,ugm-3,26.62387,R,ugm-3,41.82892,R,ugm-3
02-01-2020,09:00,7.730,R,ugm-3 (Ref.eq),11.18525,R,ugm-3,31.50343,R,ugm-3,48.65391,R,ugm-3
02-01-2020,10:00,12.561,R,ugm-3 (Ref.eq),8.61431,R,ugm-3,25.15629,R,ugm-3,38.36472,R,ugm-3
02-01-2020,11:00,14.493,R,ugm-3 (Ref.eq),17.02829,R,ugm-3,27.76638,R,ugm-3,53.87607,R,ugm-3
02-01-2020,12:00,14.493,R,ugm-3 (Ref.eq),31.01820,R,ugm-3,45.14555,R,ugm-3,92.70613,R,ugm-3
02-01-2020,13:00,,,,32.05326,R,ugm-3,45.52326,R,ugm-3,94.67090,R,ugm-3
02-01-2020,14:00,,,,,,,,,,,,
02-01-2020,15:00,23.189,R,ugm-3 (Ref.eq),27.31205,R,ugm-3,39.97030,R,ugm-3,81.84819,R,ugm-3
02-01-2020,16:00,16.425,R,ugm-3 (Ref.eq),24.74111,R,ugm-3,42.56804,R,ugm-3,80.50387,R,ugm-3
02-01-2020,17:00,18.358,R,ugm-3 (Ref.eq),18.59757,R,ugm-3,31.30621,R,ugm-3,59.82208,R,ugm-3
02-01-2020,18:00,16.425,R,ugm-3 (Ref.eq),15.92646,R,ugm-3,31.62742,R,ugm-3,56.04765,R,ugm-3
02-01-2020,19:00,19.324,R,ugm-3 (Ref.eq),12.62097,R,ugm-3,23.56283,R,ugm-3,42.91472,R,ugm-3
02-01-2020,20:00,16.425,R,ugm-3 (Ref.eq),8.88142,R,ugm-3,19.00753,R,ugm-3,32.62553,R,ugm-3
02-01-2020,21:00,18.358,R,ugm-3 (Ref.eq),7.41232,R,ugm-3,19.03684,R,ugm-3,30.40223,R,ugm-3
02-01-2020,22:00,20.290,R,ugm-3 (Ref.eq),6.44404,R,ugm-3,17.21242,R,ugm-3,27.09315,R,ugm-3
02-01-2020,23:00,25.121,R,ugm-3 (Ref.eq),3.67277,R,ugm-3,9.82814,R,ugm-3,15.45964,R,ugm-3
02-01-2020,24:00,30.918,R,ugm-3 (Ref.eq),2.93822,R,ugm-3,10.07546,R,ugm-3,14.58066,R,ugm-3
03-01-2020,01:00,25.121,R,ugm-3 (Ref.eq),2.09096,R,ugm-3,7.61495,R,ugm-3,10.82105,R,ugm-3
03-01-2020,02:00,18.358,R,ugm-3 (Ref.eq),1.15670,R,ugm-3,3.74033,R,ugm-3,5.51391,R,ugm-3
03-01-2020,03:00,13.527,R,ugm-3 (Ref.eq),1.10109,R,ugm-3,4.10129,R,ugm-3,5.78961,R,ugm-3
03-01-2020,04:00,19.324,R,ugm-3 (Ref.eq),0.50050,R,ugm-3,1.92062,R,ugm-3,2.68803,R,ugm-3
03-01-2020,05:00,16.425,R,ugm-3 (Ref.eq),3.23654,R,ugm-3,11.01048,R,ugm-3,15.97311,R,ugm-3
03-01-2020,06:00,19.324,R,ugm-3 (Ref.eq),3.13644,R,ugm-3,10.38857,R,ugm-3,15.19771,R,ugm-3
03-01-2020,07:00,23.189,R,ugm-3 (Ref.eq),7.20714,R,ugm-3,18.15570,R,ugm-3,29.20649,R,ugm-3
03-01-2020,08:00,20.290,R,ugm-3 (Ref.eq),8.37497,R,ugm-3,19.98356,R,ugm-3,32.82500,R,ugm-3
03-01-2020,09:00,13.527,R,ugm-3 (Ref.eq),14.21408,R,ugm-3,35.84297,R,ugm-3,57.63759,R,ugm-3
03-01-2020,10:00,10.628,R,ugm-3 (Ref.eq),11.01091,R,ugm-3,29.27861,R,ugm-3,46.16176,R,ugm-3
03-01-2020,11:00,8.696,R,ugm-3 (Ref.eq),11.74497,R,ugm-3,30.06570,R,ugm-3,48.07440,R,ugm-3
03-01-2020,12:00,17.392,R,ugm-3 (Ref.eq),14.28082,R,ugm-3,28.65872,R,ugm-3,50.55566,R,ugm-3
03-01-2020,13:00,22.223,R,ugm-3 (Ref.eq),13.71359,R,ugm-3,32.68172,R,ugm-3,53.70893,R,ugm-3
03-01-2020,14:00,18.358,R,ugm-3 (Ref.eq),17.21706,R,ugm-3,35.32221,R,ugm-3,61.72133,R,ugm-3
03-01-2020,15:00,15.459,R,ugm-3 (Ref.eq),13.84705,R,ugm-3,37.23282,R,ugm-3,58.46468,R,ugm-3
03-01-2020,16:00,23.189,R,ugm-3 (Ref.eq),22.62241,R,ugm-3,42.43860,R,ugm-3,77.12581,R,ugm-3
03-01-2020,17:00,13.527,R,ugm-3 (Ref.eq),21.75489,R,ugm-3,45.57804,R,ugm-3,78.93507,R,ugm-3
03-01-2020,18:00,21.256,R,ugm-3 (Ref.eq),76.80943,R,ugm-3,86.51754,R,ugm-3,204.29036,R,ugm-3
03-01-2020,19:00,27.054,R,ugm-3 (Ref.eq),62.22832,R,ugm-3,83.54541,R,ugm-3,178.96084,R,ugm-3
03-01-2020,20:00,28.986,R,ugm-3 (Ref.eq),41.60789,R,ugm-3,71.58584,R,ugm-3,135.38372,R,ugm-3
03-01-2020,21:00,19.324,R,ugm-3 (Ref.eq),33.70006,R,ugm-3,63.03386,R,ugm-3,114.70656,R,ugm-3
03-01-2020,22:00,27.054,R,ugm-3 (Ref.eq),23.32311,R,ugm-3,55.94161,R,ugm-3,91.70321,R,ugm-3
03-01-2020,23:00,25.121,R,ugm-3 (Ref.eq),18.01785,R,ugm-3,52.91056,R,ugm-3,80.53755,R,ugm-3
03-01-2020,24:00,17.392,R,ugm-3 (Ref.eq),15.14834,R,ugm-3,43.56010,R,ugm-3,66.78723,R,ugm-3
04-01-2020,01:00,24.155,R,ugm-3 (Ref.eq),21.87365,R,ugm-3,41.29544,R,ugm-3,74.83457,R,ugm-3
04-01-2020,02:00,24.155,R,ugm-3 (Ref.eq),5.86854,R,ugm-3,37.03254,R,ugm-3,46.03084,R,ugm-3
04-01-2020,03:00,15.459,R,ugm-3 (Ref.eq),3.16768,R,ugm-3,23.77442,R,ugm-3,28.63146,R,ugm-3
04-01-2020,04:00,17.392,R,ugm-3 (Ref.eq),1.66720,R,ugm-3,8.81356,R,ugm-3,11.36989,R,ugm-3
04-01-2020,05:00,17.392,R,ugm-3 (Ref.eq),2.56749,R,ugm-3,8.98358,R,ugm-3,12.92033,R,ugm-3
04-01-2020,06:00,14.493,R,ugm-3 (Ref.eq),1.80058,R,ugm-3,14.03559,R,ugm-3,16.79643,R,ugm-3
04-01-2020,07:00,13.527,R,ugm-3 (Ref.eq),5.43507,R,ugm-3,24.53567,R,ugm-3,32.86933,R,ugm-3
04-01-2020,08:00,18.358,R,ugm-3 (Ref.eq),10.67007,R,ugm-3,30.77283,R,ugm-3,47.13337,R,ugm-3
04-01-2020,09:00,20.290,R,ugm-3 (Ref.eq),13.87109,R,ugm-3,33.77190,R,ugm-3,55.04062,R,ugm-3
04-01-2020,10:00,16.425,R,ugm-3 (Ref.eq),11.90380,R,ugm-3,29.19122,R,ugm-3,47.44346,R,ugm-3
04-01-2020,11:00,15.459,R,ugm-3 (Ref.eq),11.10354,R,ugm-3,26.74889,R,ugm-3,43.77409,R,ugm-3
04-01-2020,12:00,14.493,R,ugm-3 (Ref.eq),21.17342,R,ugm-3,35.34044,R,ugm-3,67.80591,R,ugm-3
04-01-2020,13:00,16.425,R,ugm-3 (Ref.eq),27.20868,R,ugm-3,43.91657,R,ugm-3,85.63597,R,ugm-3
04-01-2020,14:00,19.324,R,ugm-3 (Ref.eq),31.91018,R,ugm-3,50.04148,R,ugm-3,98.96975,R,ugm-3
04-01-2020,15:00,18.358,R,ugm-3 (Ref.eq),36.64503,R,ugm-3,52.29085,R,ugm-3,108.47911,R,ugm-3
04-01-2020,16:00,12.561,R,ugm-3 (Ref.eq),38.34557,R,ugm-3,58.57258,R,ugm-3,117.36830,R,ugm-3
04-01-2020,17:00,20.290,R,ugm-3 (Ref.eq),40.44624,R,ugm-3,67.80680,R,ugm-3,129.82350,R,ugm-3
04-01-2020,18:00,16.425,R,ugm-3 (Ref.eq),25.37476,R,ugm-3,48.43402,R,ugm-3,87.34145,R,ugm-3
04-01-2020,19:00,11.594,R,ugm-3 (Ref.eq),21.07339,R,ugm-3,36.83754,R,ugm-3,69.14962,R,ugm-3
04-01-2020,20:00,12.561,R,ugm-3 (Ref.eq),15.93842,R,ugm-3,31.22222,R,ugm-3,55.66079,R,ugm-3
04-01-2020,21:00,8.696,R,ugm-3 (Ref.eq),15.43826,R,ugm-3,30.18028,R,ugm-3,53.85195,R,ugm-3
04-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),17.20549,R,ugm-3,44.62876,R,ugm-3,71.01015,R,ugm-3
04-01-2020,23:00,10.628,R,ugm-3 (Ref.eq),14.03781,R,ugm-3,31.03557,R,ugm-3,52.55991,R,ugm-3
04-01-2020,24:00,9.662,R,ugm-3 (Ref.eq),13.80441,R,ugm-3,35.01115,R,ugm-3,56.17761,R,ugm-3
05-01-2020,01:00,5.797,R,ugm-3 (Ref.eq),11.37376,R,ugm-3,25.06747,R,ugm-3,42.50699,R,ugm-3
05-01-2020,02:00,5.797,R,ugm-3 (Ref.eq),3.19887,R,ugm-3,14.24739,R,ugm-3,19.15226,R,ugm-3
05-01-2020,03:00,7.730,R,ugm-3 (Ref.eq),3.49876,R,ugm-3,15.35488,R,ugm-3,20.71957,R,ugm-3
05-01-2020,04:00,4.831,R,ugm-3 (Ref.eq),2.79901,R,ugm-3,20.76808,R,ugm-3,25.05983,R,ugm-3
05-01-2020,05:00,5.797,R,ugm-3 (Ref.eq),3.63205,R,ugm-3,5.95329,R,ugm-3,11.52236,R,ugm-3
05-01-2020,06:00,6.763,R,ugm-3 (Ref.eq),1.26622,R,ugm-3,7.30738,R,ugm-3,9.24889,R,ugm-3
05-01-2020,07:00,5.797,R,ugm-3 (Ref.eq),2.69905,R,ugm-3,17.71783,R,ugm-3,21.85631,R,ugm-3
05-01-2020,08:00,5.797,R,ugm-3 (Ref.eq),6.49770,R,ugm-3,30.33941,R,ugm-3,40.30241,R,ugm-3
05-01-2020,09:00,6.763,R,ugm-3 (Ref.eq),8.39703,R,ugm-3,37.91610,R,ugm-3,50.79137,R,ugm-3
05-01-2020,10:00,8.696,R,ugm-3 (Ref.eq),11.82915,R,ugm-3,36.11546,R,ugm-3,54.25325,R,ugm-3
05-01-2020,11:00,11.594,R,ugm-3 (Ref.eq),19.45979,R,ugm-3,41.46634,R,ugm-3,71.30427,R,ugm-3
05-01-2020,12:00,12.561,R,ugm-3 (Ref.eq),24.65795,R,ugm-3,44.44992,R,ugm-3,82.25825,R,ugm-3
05-01-2020,13:00,10.628,R,ugm-3 (Ref.eq),36.35382,R,ugm-3,58.65510,R,ugm-3,114.39684,R,ugm-3
05-01-2020,14:00,15.459,R,ugm-3 (Ref.eq),29.38961,R,ugm-3,54.34917,R,ugm-3,99.41261,R,ugm-3
05-01-2020,15:00,11.594,R,ugm-3 (Ref.eq),32.48852,R,ugm-3,58.12309,R,ugm-3,107.93812,R,ugm-3
05-01-2020,16:00,17.392,R,ugm-3 (Ref.eq),35.48746,R,ugm-3,68.61235,R,ugm-3,123.02569,R,ugm-3
05-01-2020,17:00,14.493,R,ugm-3 (Ref.eq),28.88979,R,ugm-3,65.91453,R,ugm-3,110.21159,R,ugm-3
05-01-2020,18:00,11.594,R,ugm-3 (Ref.eq),21.12587,R,ugm-3,55.29103,R,ugm-3,87.68358,R,ugm-3
05-01-2020,19:00,14.493,R,ugm-3 (Ref.eq),23.52502,R,ugm-3,60.91294,R,ugm-3,96.98413,R,ugm-3
05-01-2020,20:00,23.189,R,ugm-3 (Ref.eq),23.99152,R,ugm-3,65.93299,R,ugm-3,102.71948,R,ugm-3
05-01-2020,21:00,20.290,R,ugm-3 (Ref.eq),11.86247,R,ugm-3,40.71465,R,ugm-3,58.90352,R,ugm-3
05-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),7.33074,R,ugm-3,31.90393,R,ugm-3,43.14425,R,ugm-3
05-01-2020,23:00,16.425,R,ugm-3 (Ref.eq),4.06523,R,ugm-3,15.20968,R,ugm-3,21.44295,R,ugm-3
05-01-2020,24:00,11.594,R,ugm-3 (Ref.eq),3.46544,R,ugm-3,17.98946,R,ugm-3,23.30306,R,ugm-3
06-01-2020,01:00,9.662,R,ugm-3 (Ref.eq),1.77595,R,ugm-3,9.05497,R,ugm-3,11.77807,R,ugm-3
06-01-2020,02:00,11.594,R,ugm-3 (Ref.eq),5.68305,R,ugm-3,5.95703,R,ugm-3,14.67092,R,ugm-3
06-01-2020,03:00,16.425,R,ugm-3 (Ref.eq),0.86578,R,ugm-3,3.63168,R,ugm-3,4.95919,R,ugm-3
06-01-2020,04:00,16.425,R,ugm-3 (Ref.eq),0.86578,R,ugm-3,6.26625,R,ugm-3,7.59375,R,ugm-3
06-01-2020,05:00,16.425,R,ugm-3 (Ref.eq),0.73258,R,ugm-3,8.53681,R,ugm-3,9.66008,R,ugm-3
06-01-2020,06:00,13.527,R,ugm-3 (Ref.eq),2.39754,R,ugm-3,7.84360,R,ugm-3,11.51978,R,ugm-3
06-01-2020,07:00,12.561,R,ugm-3 (Ref.eq),6.16034,R,ugm-3,18.39804,R,ugm-3,27.84376,R,ugm-3
06-01-2020,08:00,11.594,R,ugm-3 (Ref.eq),10.32273,R,ugm-3,26.68672,R,ugm-3,42.51469,R,ugm-3
06-01-2020,09:00,11.594,R,ugm-3 (Ref.eq),12.92007,R,ugm-3,27.40509,R,ugm-3,47.21558,R,ugm-3
06-01-2020,10:00,15.459,R,ugm-3 (Ref.eq),9.12397,R,ugm-3,23.56562,R,ugm-3,37.55550,R,ugm-3
06-01-2020,11:00,17.392,R,ugm-3 (Ref.eq),11.22181,R,ugm-3,25.35981,R,ugm-3,42.56634,R,ugm-3
06-01-2020,12:00,15.459,R,ugm-3 (Ref.eq),12.75357,R,ugm-3,26.21395,R,ugm-3,45.76915,R,ugm-3
06-01-2020,13:00,22.223,R,ugm-3 (Ref.eq),19.11371,R,ugm-3,30.87451,R,ugm-3,60.18178,R,ugm-3
06-01-2020,14:00,16.425,R,ugm-3 (Ref.eq),13.38625,R,ugm-3,28.96324,R,ugm-3,49.48854,R,ugm-3
06-01-2020,15:00,22.223,R,ugm-3 (Ref.eq),17.71514,R,ugm-3,37.25492,R,ugm-3,64.41775,R,ugm-3
06-01-2020,16:00,23.189,R,ugm-3 (Ref.eq),20.57887,R,ugm-3,40.14773,R,ugm-3,71.70156,R,ugm-3
06-01-2020,17:00,15.459,R,ugm-3 (Ref.eq),21.94413,R,ugm-3,39.08752,R,ugm-3,72.73472,R,ugm-3
06-01-2020,18:00,5.797,R,ugm-3 (Ref.eq),35.63008,R,ugm-3,50.49238,R,ugm-3,105.12440,R,ugm-3
06-01-2020,19:00,16.425,R,ugm-3 (Ref.eq),14.61832,R,ugm-3,40.40190,R,ugm-3,62.81635,R,ugm-3
06-01-2020,20:00,15.459,R,ugm-3 (Ref.eq),8.05839,R,ugm-3,29.22881,R,ugm-3,41.58484,R,ugm-3
06-01-2020,21:00,25.121,R,ugm-3 (Ref.eq),11.62140,R,ugm-3,39.26306,R,ugm-3,57.08229,R,ugm-3
06-01-2020,22:00,34.783,R,ugm-3 (Ref.eq),11.92109,R,ugm-3,39.21681,R,ugm-3,57.49556,R,ugm-3
06-01-2020,23:00,32.851,R,ugm-3 (Ref.eq),6.42673,R,ugm-3,32.71216,R,ugm-3,42.56634,R,ugm-3
06-01-2020,24:00,32.851,R,ugm-3 (Ref.eq),3.09682,R,ugm-3,14.21016,R,ugm-3,18.95855,R,ugm-3
07-01-2020,01:00,31.885,R,ugm-3 (Ref.eq),1.55291,R,ugm-3,9.46319,R,ugm-3,11.84429,R,ugm-3
07-01-2020,02:00,32.851,R,ugm-3 (Ref.eq),0.93175,R,ugm-3,10.34677,R,ugm-3,11.77543,R,ugm-3
07-01-2020,03:00,28.020,R,ugm-3 (Ref.eq),1.09813,R,ugm-3,13.44868,R,ugm-3,15.13246,R,ugm-3
07-01-2020,04:00,27.054,R,ugm-3 (Ref.eq),1.83022,R,ugm-3,16.14801,R,ugm-3,18.95431,R,ugm-3
07-01-2020,05:00,28.020,R,ugm-3 (Ref.eq),6.32258,R,ugm-3,23.72087,R,ugm-3,33.41536,R,ugm-3
07-01-2020,06:00,27.054,R,ugm-3 (Ref.eq),4.15959,R,ugm-3,24.61002,R,ugm-3,30.98797,R,ugm-3
07-01-2020,07:00,36.716,R,ugm-3 (Ref.eq),18.73480,R,ugm-3,46.98764,R,ugm-3,75.71393,R,ugm-3
07-01-2020,08:00,38.648,R,ugm-3 (Ref.eq),34.27502,R,ugm-3,56.26510,R,ugm-3,108.81941,R,ugm-3
07-01-2020,09:00,38.648,R,ugm-3 (Ref.eq),38.76738,R,ugm-3,62.65010,R,ugm-3,122.09259,R,ugm-3
07-01-2020,10:00,37.682,R,ugm-3 (Ref.eq),24.32529,R,ugm-3,45.74950,R,ugm-3,83.04775,R,ugm-3
07-01-2020,11:00,37.682,R,ugm-3 (Ref.eq),13.54363,R,ugm-3,30.15695,R,ugm-3,50.92356,R,ugm-3
07-01-2020,12:00,30.918,R,ugm-3 (Ref.eq),20.16569,R,ugm-3,36.32359,R,ugm-3,67.24389,R,ugm-3
07-01-2020,13:00,21.256,R,ugm-3 (Ref.eq),16.90458,R,ugm-3,29.80671,R,ugm-3,55.72669,R,ugm-3
07-01-2020,14:00,11.594,R,ugm-3 (Ref.eq),27.12053,R,ugm-3,41.67010,R,ugm-3,83.25433,R,ugm-3
07-01-2020,15:00,7.730,R,ugm-3 (Ref.eq),23.06077,R,ugm-3,43.60831,R,ugm-3,78.96767,R,ugm-3
07-01-2020,16:00,14.493,R,ugm-3 (Ref.eq),21.72970,R,ugm-3,39.24508,R,ugm-3,72.56349,R,ugm-3
07-01-2020,17:00,8.696,R,ugm-3 (Ref.eq),24.95754,R,ugm-3,43.07571,R,ugm-3,81.34341,R,ugm-3
07-01-2020,18:00,13.527,R,ugm-3 (Ref.eq),22.12902,R,ugm-3,30.16275,R,ugm-3,64.09344,R,ugm-3
07-01-2020,19:00,6.763,R,ugm-3 (Ref.eq),13.74329,R,ugm-3,24.47956,R,ugm-3,45.55231,R,ugm-3
07-01-2020,20:00,9.662,R,ugm-3 (Ref.eq),8.41901,R,ugm-3,18.44052,R,ugm-3,31.34949,R,ugm-3
07-01-2020,21:00,7.730,R,ugm-3 (Ref.eq),6.98811,R,ugm-3,16.91598,R,ugm-3,27.63094,R,ugm-3
07-01-2020,22:00,12.561,R,ugm-3 (Ref.eq),5.05806,R,ugm-3,17.18973,R,ugm-3,24.94531,R,ugm-3
07-01-2020,23:00,10.628,R,ugm-3 (Ref.eq),2.32937,R,ugm-3,9.75317,R,ugm-3,13.32483,R,ugm-3
07-01-2020,24:00,11.594,R,ugm-3 (Ref.eq),2.59558,R,ugm-3,12.28884,R,ugm-3,16.26868,R,ugm-3
08-01-2020,01:00,11.594,R,ugm-3 (Ref.eq),2.08394,R,ugm-3,7.82015,R,ugm-3,11.01547,R,ugm-3
08-01-2020,02:00,10.628,R,ugm-3 (Ref.eq),0.97546,R,ugm-3,6.07746,R,ugm-3,7.57314,R,ugm-3
08-01-2020,03:00,5.797,R,ugm-3 (Ref.eq),0.96438,R,ugm-3,5.80185,R,ugm-3,7.28054,R,ugm-3
08-01-2020,04:00,4.831,R,ugm-3 (Ref.eq),0.76485,R,ugm-3,5.17836,R,ugm-3,6.35111,R,ugm-3
08-01-2020,05:00,7.730,R,ugm-3 (Ref.eq),2.09502,R,ugm-3,4.84275,R,ugm-3,8.05507,R,ugm-3
08-01-2020,06:00,5.797,R,ugm-3 (Ref.eq),3.32543,R,ugm-3,20.20225,R,ugm-3,25.30117,R,ugm-3
08-01-2020,07:00,5.797,R,ugm-3 (Ref.eq),7.58198,R,ugm-3,21.93723,R,ugm-3,33.56277,R,ugm-3
08-01-2020,08:00,9.662,R,ugm-3 (Ref.eq),28.39918,R,ugm-3,47.43614,R,ugm-3,90.98093,R,ugm-3
08-01-2020,09:00,26.087,R,ugm-3 (Ref.eq),38.07618,R,ugm-3,52.89084,R,ugm-3,111.27350,R,ugm-3
08-01-2020,10:00,23.189,R,ugm-3 (Ref.eq),31.49183,R,ugm-3,53.84731,R,ugm-3,102.13410,R,ugm-3
08-01-2020,11:00,19.324,R,ugm-3 (Ref.eq),19.98584,R,ugm-3,38.23661,R,ugm-3,68.88114,R,ugm-3
08-01-2020,12:00,15.459,R,ugm-3 (Ref.eq),18.05709,R,ugm-3,32.77748,R,ugm-3,60.46463,R,ugm-3
08-01-2020,13:00,19.324,R,ugm-3 (Ref.eq),28.03338,R,ugm-3,42.21389,R,ugm-3,85.19781,R,ugm-3
08-01-2020,14:00,20.290,R,ugm-3 (Ref.eq),36.81252,R,ugm-3,52.24668,R,ugm-3,108.69175,R,ugm-3
08-01-2020,15:00,30.918,R,ugm-3 (Ref.eq),34.75075,R,ugm-3,56.02763,R,ugm-3,109.31137,R,ugm-3
08-01-2020,16:00,43.479,R,ugm-3 (Ref.eq),60.45633,R,ugm-3,68.71271,R,ugm-3,161.41112,R,ugm-3
08-01-2020,17:00,38.648,R,ugm-3 (Ref.eq),48.51803,R,ugm-3,66.82855,R,ugm-3,141.22182,R,ugm-3
08-01-2020,18:00,57.972,R,ugm-3 (Ref.eq),52.84109,R,ugm-3,68.35828,R,ugm-3,149.38016,R,ugm-3
08-01-2020,19:00,46.378,R,ugm-3 (Ref.eq),17.32549,R,ugm-3,46.65310,R,ugm-3,73.21848,R,ugm-3
08-01-2020,20:00,37.682,R,ugm-3 (Ref.eq),15.36349,R,ugm-3,41.91620,R,ugm-3,65.47323,R,ugm-3
08-01-2020,21:00,36.716,R,ugm-3 (Ref.eq),5.08791,R,ugm-3,43.36897,R,ugm-3,51.17032,R,ugm-3
08-01-2020,22:00,16.425,R,ugm-3 (Ref.eq),3.12591,R,ugm-3,33.26203,R,ugm-3,38.05502,R,ugm-3
08-01-2020,23:00,4.831,R,ugm-3 (Ref.eq),2.02851,R,ugm-3,15.73645,R,ugm-3,18.84679,R,ugm-3
08-01-2020,24:00,14.493,R,ugm-3 (Ref.eq),2.59384,R,ugm-3,9.91267,R,ugm-3,13.88982,R,ugm-3
09-01-2020,01:00,14.493,R,ugm-3 (Ref.eq),1.15204,R,ugm-3,4.35955,R,ugm-3,6.12598,R,ugm-3
09-01-2020,02:00,9.662,R,ugm-3 (Ref.eq),0.93049,R,ugm-3,3.58074,R,ugm-3,5.00748,R,ugm-3
09-01-2020,03:00,18.358,R,ugm-3 (Ref.eq),0.83080,R,ugm-3,2.44302,R,ugm-3,3.71689,R,ugm-3
